"Specialized Traces WorkflowID"	"Specialized Traces ID"	"Checked"	"File ID"	"TraceDetector Type"	"Description"	"Scan Filter"	"Spectrum File"
"-116"	"152"	"False"	"F76"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_D7.raw"
"-116"	"153"	"False"	"F77"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_E6.raw"
"-116"	"154"	"False"	"F77"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_E6.raw"
"-116"	"155"	"False"	"F78"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_F7.raw"
"-116"	"156"	"False"	"F78"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_F7.raw"
"-116"	"157"	"False"	"F79"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_G7.raw"
"-116"	"158"	"False"	"F79"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_G7.raw"
"-116"	"159"	"False"	"F80"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I5.raw"
"-116"	"160"	"False"	"F80"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I5.raw"
"-116"	"161"	"False"	"F81"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I6.raw"
"-116"	"162"	"False"	"F81"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I6.raw"
"-116"	"163"	"False"	"F82"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J5.raw"
"-116"	"164"	"False"	"F82"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J5.raw"
"-116"	"165"	"False"	"F83"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J6.raw"
"-116"	"166"	"False"	"F83"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J6.raw"
"-116"	"167"	"False"	"F84"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J7.raw"
"-116"	"168"	"False"	"F84"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J7.raw"
"-116"	"169"	"False"	"F85"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K6.raw"
"-116"	"170"	"False"	"F85"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K6.raw"
"-116"	"171"	"False"	"F86"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K7.raw"
"-116"	"172"	"False"	"F86"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K7.raw"
"-116"	"173"	"False"	"F87"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B16.raw"
"-116"	"174"	"False"	"F87"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B16.raw"
"-116"	"175"	"False"	"F88"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B18.raw"
"-116"	"176"	"False"	"F88"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B18.raw"
"-116"	"177"	"False"	"F89"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH2_B17.raw"
"-116"	"178"	"False"	"F89"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH2_B17.raw"
"-116"	"179"	"False"	"F90"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH1_D16.raw"
"-116"	"180"	"False"	"F90"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH1_D16.raw"
"-116"	"181"	"False"	"F91"	"TIC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH2_D17.raw"
"-116"	"182"	"False"	"F91"	"BPC"	"MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH2_D17.raw"
"-116"	"183"	"False"	"F2"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"blank_CH2_R5.raw"
"-116"	"184"	"False"	"F1"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"blank_CH1_R5.raw"
"-116"	"185"	"False"	"F3"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Healthy_CH1_F18.raw"
"-116"	"186"	"False"	"F4"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Healthy_CH2_F16.raw"
"-116"	"187"	"False"	"F6"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Unhealthy_CH1_H16.raw"
"-116"	"188"	"False"	"F8"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Unhealthy_CH2_H17.raw"
"-116"	"189"	"False"	"F7"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Unhealthy_CH1_H18.raw"
"-116"	"190"	"False"	"F5"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1boost_Healthy_CH2_F17.raw"
"-116"	"191"	"False"	"F12"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH1_H4.raw"
"-116"	"192"	"False"	"F10"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH1_D2_bad.raw"
"-116"	"193"	"False"	"F9"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH1_B2_bad.raw"
"-116"	"194"	"False"	"F11"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH1_E3_bad.raw"
"-116"	"195"	"False"	"F15"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_E2.raw"
"-116"	"196"	"False"	"F14"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_C2.raw"
"-116"	"197"	"False"	"F13"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH1_I3.raw"
"-116"	"198"	"False"	"F16"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_F2.raw"
"-116"	"199"	"False"	"F19"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_J2.raw"
"-116"	"200"	"False"	"F17"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_G2.raw"
"-116"	"201"	"False"	"F18"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_H2.raw"
"-116"	"202"	"False"	"F20"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_K2_bad.raw"
"-116"	"203"	"False"	"F22"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_B5.raw"
"-116"	"204"	"False"	"F23"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_B6.raw"
"-116"	"205"	"False"	"F24"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_C5.raw"
"-116"	"206"	"False"	"F21"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Healthy_CH2_K3.raw"
"-116"	"207"	"False"	"F28"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_E5.raw"
"-116"	"208"	"False"	"F27"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_D7.raw"
"-116"	"209"	"False"	"F26"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_D5.raw"
"-116"	"210"	"False"	"F25"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_C6.raw"
"-116"	"211"	"False"	"F31"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_J5.raw"
"-116"	"212"	"False"	"F32"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_J6.raw"
"-116"	"213"	"False"	"F30"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_H7.raw"
"-116"	"214"	"False"	"F29"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_F5_bad.raw"
"-116"	"215"	"False"	"F35"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_F7.raw"
"-116"	"216"	"False"	"F34"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_B7.raw"
"-116"	"217"	"False"	"F33"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH1_K5_bad.raw"
"-116"	"218"	"False"	"F36"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_G5_bad.raw"
"-116"	"219"	"False"	"F39"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_H6.raw"
"-116"	"220"	"False"	"F40"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_I6.raw"
"-116"	"221"	"False"	"F37"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_G6.raw"
"-116"	"222"	"False"	"F38"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_H5.raw"
"-116"	"223"	"False"	"F43"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_C3.raw"
"-116"	"224"	"False"	"F44"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_C4.raw"
"-116"	"225"	"False"	"F42"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_C2.raw"
"-116"	"226"	"False"	"F41"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_2_Unhealthy_CH2_K7.raw"
"-116"	"227"	"False"	"F48"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_G4.raw"
"-116"	"228"	"False"	"F47"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_F4.raw"
"-116"	"229"	"False"	"F45"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_E3.raw"
"-116"	"230"	"False"	"F46"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_E4.raw"
"-116"	"231"	"False"	"F51"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_I3.raw"
"-116"	"232"	"False"	"F52"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_I4.raw"
"-116"	"233"	"False"	"F50"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_I2.raw"
"-116"	"234"	"False"	"F49"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_H3.raw"
"-116"	"235"	"False"	"F54"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_K2.raw"
"-116"	"236"	"False"	"F56"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_K4.raw"
"-116"	"237"	"False"	"F55"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_K3.raw"
"-116"	"238"	"False"	"F53"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH1_J4.raw"
"-116"	"239"	"False"	"F59"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_B4.raw"
"-116"	"240"	"False"	"F60"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_D3.raw"
"-116"	"241"	"False"	"F58"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_B3.raw"
"-116"	"242"	"False"	"F57"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_B2.raw"
"-116"	"243"	"False"	"F63"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_F3.raw"
"-116"	"244"	"False"	"F61"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_D4.raw"
"-116"	"245"	"False"	"F62"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_E2.raw"
"-116"	"246"	"False"	"F64"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_G3.raw"
"-116"	"247"	"False"	"F67"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_J2.raw"
"-116"	"248"	"False"	"F65"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_H2.raw"
"-116"	"249"	"False"	"F68"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_J3.raw"
"-116"	"250"	"False"	"F66"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Healthy_CH2_H4.raw"
"-116"	"251"	"False"	"F70"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH1_C7.raw"
"-116"	"252"	"False"	"F71"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH1_D5.raw"
"-116"	"253"	"False"	"F69"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH1_B5.raw"
"-116"	"254"	"False"	"F72"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH1_F6.raw"
"-116"	"255"	"False"	"F73"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH1_K5.raw"
"-116"	"256"	"False"	"F75"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_D6.raw"
"-116"	"257"	"False"	"F74"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_B7.raw"
"-116"	"258"	"False"	"F76"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_D7.raw"
"-116"	"259"	"False"	"F80"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I5.raw"
"-116"	"260"	"False"	"F78"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_F7.raw"
"-116"	"261"	"False"	"F79"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_G7.raw"
"-116"	"262"	"False"	"F77"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_E6.raw"
"-116"	"263"	"False"	"F82"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J5.raw"
"-116"	"264"	"False"	"F81"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_I6.raw"
"-116"	"265"	"False"	"F84"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J7.raw"
"-116"	"266"	"False"	"F83"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_J6.raw"
"-116"	"267"	"False"	"F86"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K7.raw"
"-116"	"268"	"False"	"F85"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"HFL1SC_Unhealthy_CH2_K6.raw"
"-116"	"269"	"False"	"F87"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B16.raw"
"-116"	"270"	"False"	"F88"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH1_B18.raw"
"-116"	"271"	"False"	"F90"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH1_D16.raw"
"-116"	"272"	"False"	"F91"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Unhealthy_CH2_D17.raw"
"-116"	"273"	"False"	"F89"	"TIC"	"LCMS Peak Trace; MS Order: MS1"	"FTMS + p NSI Full ms [375.0000-1575.0000]"	"Psuedo-bulk_Healthy_CH2_B17.raw"
