"Protein Groups Protein Group ID"	"Peptide Groups Peptide Group ID"
"2218"	"19769"
"2218"	"12976"
"2218"	"52583"
"2218"	"56508"
"2218"	"75889"
"2218"	"116974"
"2218"	"25131"
"2218"	"23379"
"2218"	"159219"
"2218"	"38467"
"2218"	"108203"
"2218"	"114926"
"2218"	"33637"
"2105"	"120243"
"2105"	"110923"
"2105"	"110924"
"2105"	"130880"
"2105"	"88737"
"2105"	"105725"
"2105"	"102080"
"2105"	"101920"
"2105"	"101312"
"2105"	"176732"
"2105"	"169366"
"2105"	"179753"
"2105"	"148880"
"2105"	"139474"
"2105"	"145047"
"2105"	"145990"
"2105"	"166766"
"2105"	"166598"
"2105"	"25825"
"2105"	"7850"
"2105"	"1081"
"2105"	"62306"
"2105"	"61934"
"2105"	"63986"
"2105"	"115630"
"2105"	"124136"
"2105"	"31190"
"2105"	"103782"
"1801"	"117133"
"1801"	"119394"
"1801"	"121058"
"1801"	"130317"
"1801"	"137521"
"1801"	"121745"
"1801"	"92595"
"1801"	"175250"
"1801"	"177618"
"1801"	"180392"
"1801"	"147137"
"1801"	"154663"
"1801"	"30615"
"1801"	"36462"
"1801"	"35811"
"1801"	"27931"
"1801"	"4266"
"1801"	"4891"
"1801"	"3483"
"1801"	"68291"
"1801"	"40520"
"1801"	"118208"
"1801"	"45692"
"1801"	"180696"
"1801"	"134498"
"1801"	"95283"
"1801"	"18930"
"2011"	"117484"
"2011"	"118177"
"2011"	"102449"
"2011"	"175776"
"2011"	"169978"
"2011"	"147862"
"2011"	"163887"
"2011"	"164939"
"2011"	"165913"
"2011"	"34322"
"2011"	"23915"
"2011"	"24477"
"2011"	"46779"
"2011"	"43912"
"2011"	"43947"
"2011"	"8614"
"2011"	"18138"
"2011"	"20811"
"2011"	"16337"
"2011"	"50286"
"2011"	"60949"
"2011"	"63997"
"2011"	"2131"
"2011"	"54097"
"2011"	"85489"
"2011"	"183037"
"2337"	"116651"
"2337"	"117912"
"2337"	"96908"
"2337"	"96983"
"2337"	"169068"
"2337"	"185001"
"2337"	"184894"
"2337"	"148888"
"2337"	"154404"
"2337"	"30851"
"2337"	"43943"
"2337"	"50859"
"2337"	"73037"
"2337"	"180366"
"2337"	"27290"
"2337"	"18312"
"2337"	"161285"
"2337"	"164440"
"2337"	"1902"
"2337"	"8832"
"2337"	"152801"
"2337"	"26349"
"2337"	"105190"
"2337"	"113646"
"2337"	"34723"
"2337"	"158845"
"2698"	"116387"
"2698"	"91184"
"2698"	"89299"
"2698"	"182088"
"2698"	"186100"
"2698"	"180900"
"2698"	"163900"
"2698"	"167758"
"2698"	"161909"
"2698"	"34173"
"2698"	"47682"
"2698"	"9646"
"2698"	"1223"
"2698"	"14791"
"2698"	"48528"
"2698"	"160979"
"2698"	"113604"
"2698"	"117559"
"2698"	"40725"
"2698"	"169340"
"2698"	"39162"
"2698"	"554"
"2698"	"176112"
"2698"	"46111"
"2698"	"117372"
"2698"	"161838"
"681"	"175697"
"681"	"157823"
"681"	"158314"
"681"	"159547"
"681"	"159278"
"681"	"23964"
"681"	"47484"
"681"	"46324"
"681"	"7282"
"681"	"516"
"681"	"11286"
"681"	"93985"
"681"	"146717"
"681"	"2794"
"681"	"123574"
"681"	"2375"
"681"	"13763"
"681"	"63460"
"681"	"158455"
"681"	"167405"
"681"	"161348"
"681"	"30021"
"681"	"162549"
"681"	"12324"
"681"	"853"
"681"	"21354"
"668"	"118391"
"668"	"118392"
"668"	"131769"
"668"	"131770"
"668"	"137116"
"668"	"137115"
"668"	"122052"
"668"	"121770"
"668"	"126453"
"668"	"94332"
"668"	"94333"
"668"	"88101"
"668"	"88096"
"668"	"88099"
"668"	"90044"
"668"	"90047"
"668"	"109876"
"668"	"99991"
"668"	"99992"
"668"	"101956"
"668"	"103251"
"668"	"175311"
"668"	"177079"
"668"	"183318"
"668"	"178993"
"668"	"181213"
"668"	"180310"
"668"	"180311"
"668"	"180312"
"668"	"147462"
"668"	"142087"
"668"	"142088"
"668"	"144900"
"668"	"144622"
"668"	"164323"
"668"	"168399"
"668"	"168400"
"668"	"166765"
"668"	"162135"
"668"	"25748"
"668"	"29140"
"668"	"25749"
"668"	"41240"
"668"	"41241"
"668"	"41239"
"668"	"6742"
"668"	"6743"
"668"	"6744"
"668"	"10210"
"668"	"2040"
"668"	"2041"
"668"	"2042"
"668"	"11900"
"668"	"11899"
"668"	"15754"
"668"	"15755"
"668"	"56936"
"668"	"56577"
"668"	"66494"
"668"	"79120"
"668"	"101109"
"668"	"137114"
"668"	"147461"
"668"	"29139"
"668"	"164720"
"1674"	"112193"
"1674"	"133521"
"1674"	"95334"
"1674"	"96448"
"1674"	"85209"
"1674"	"89661"
"1674"	"180554"
"1674"	"141507"
"1674"	"167905"
"1674"	"161158"
"1674"	"27448"
"1674"	"26580"
"1674"	"47120"
"1674"	"46855"
"1674"	"42301"
"1674"	"39784"
"1674"	"6885"
"1674"	"9753"
"1674"	"8613"
"1674"	"11054"
"1674"	"10956"
"1674"	"70015"
"1674"	"65595"
"1674"	"71372"
"1674"	"65757"
"1674"	"72445"
"1674"	"109663"
"1674"	"139456"
"1674"	"149429"
"1674"	"133335"
"1674"	"8983"
"1674"	"86862"
"1674"	"124174"
"1674"	"40211"
"1674"	"179870"
"3716"	"117027"
"3716"	"111720"
"3716"	"131886"
"3716"	"131494"
"3716"	"135474"
"3716"	"90050"
"3716"	"107303"
"3716"	"100007"
"3716"	"142094"
"3716"	"145848"
"3716"	"162886"
"3716"	"158047"
"3716"	"25752"
"3716"	"10243"
"3716"	"19662"
"3716"	"22436"
"3716"	"19663"
"3716"	"12832"
"3716"	"60832"
"3716"	"67970"
"3716"	"67114"
"3716"	"183238"
"3716"	"6749"
"3716"	"8602"
"3716"	"19473"
"3716"	"90049"
"3716"	"183239"
"3716"	"67113"
"2634"	"119674"
"2634"	"127253"
"2634"	"93833"
"2634"	"87045"
"2634"	"173213"
"2634"	"153578"
"2634"	"163385"
"2634"	"166525"
"2634"	"26763"
"2634"	"44206"
"2634"	"41453"
"2634"	"6936"
"2634"	"58910"
"2634"	"49950"
"2634"	"53607"
"2634"	"53608"
"2634"	"52210"
"2634"	"70872"
"2634"	"71442"
"2634"	"39859"
"2634"	"8667"
"2634"	"172059"
"2634"	"132315"
"2634"	"8666"
"2634"	"181300"
"1495"	"118111"
"1495"	"112353"
"1495"	"127231"
"1495"	"127232"
"1495"	"97030"
"1495"	"91465"
"1495"	"99148"
"1495"	"99342"
"1495"	"175378"
"1495"	"168869"
"1495"	"148933"
"1495"	"150134"
"1495"	"159607"
"1495"	"16722"
"1495"	"14726"
"1495"	"15979"
"1495"	"13467"
"1495"	"53825"
"1495"	"66142"
"1495"	"75781"
"1495"	"77565"
"1495"	"62931"
"1495"	"76042"
"1495"	"40487"
"1495"	"101103"
"1172"	"111892"
"1172"	"127333"
"1172"	"95377"
"1172"	"95880"
"1172"	"80154"
"1172"	"105376"
"1172"	"103551"
"1172"	"174427"
"1172"	"178728"
"1172"	"181675"
"1172"	"142768"
"1172"	"144872"
"1172"	"36574"
"1172"	"29237"
"1172"	"18076"
"1172"	"59051"
"1172"	"55666"
"1172"	"57543"
"1172"	"51084"
"1172"	"37790"
"1172"	"92484"
"1172"	"91110"
"1172"	"105855"
"1172"	"137298"
"1172"	"114317"
"124"	"125833"
"124"	"95572"
"124"	"88154"
"124"	"105273"
"124"	"175148"
"124"	"176414"
"124"	"171227"
"124"	"183205"
"124"	"183207"
"124"	"140950"
"124"	"38056"
"124"	"27893"
"124"	"27036"
"124"	"3391"
"124"	"14612"
"124"	"14191"
"124"	"63593"
"124"	"95846"
"124"	"175775"
"124"	"32910"
"124"	"143170"
"124"	"46875"
"124"	"178039"
"124"	"151835"
"124"	"45714"
"3616"	"117617"
"3616"	"137135"
"3616"	"138568"
"3616"	"135368"
"3616"	"92464"
"3616"	"96139"
"3616"	"91947"
"3616"	"99859"
"3616"	"99860"
"3616"	"102646"
"3616"	"102647"
"3616"	"176527"
"3616"	"183282"
"3616"	"182815"
"3616"	"179882"
"3616"	"178001"
"3616"	"178242"
"3616"	"148381"
"3616"	"33104"
"3616"	"37795"
"3616"	"25263"
"3616"	"6568"
"3616"	"60531"
"3616"	"60239"
"3616"	"128680"
"3194"	"128978"
"3194"	"126182"
"3194"	"90106"
"3194"	"102450"
"3194"	"102660"
"3194"	"175922"
"3194"	"166106"
"3194"	"27439"
"3194"	"45467"
"3194"	"13415"
"3194"	"60796"
"3194"	"99647"
"3194"	"114291"
"3194"	"96210"
"3194"	"120628"
"3194"	"144974"
"3194"	"33783"
"3194"	"151081"
"3194"	"141612"
"3194"	"124422"
"3194"	"37749"
"3194"	"94636"
"3194"	"29971"
"3194"	"30154"
"3194"	"29788"
"1830"	"115866"
"1830"	"119412"
"1830"	"118941"
"1830"	"114842"
"1830"	"80345"
"1830"	"176725"
"1830"	"171970"
"1830"	"183032"
"1830"	"185923"
"1830"	"180628"
"1830"	"151505"
"1830"	"151677"
"1830"	"165928"
"1830"	"167079"
"1830"	"156488"
"1830"	"28028"
"1830"	"27867"
"1830"	"26298"
"1830"	"25828"
"1830"	"68046"
"1830"	"176413"
"1830"	"142752"
"1830"	"151678"
"1830"	"120825"
"1830"	"20968"
"2562"	"96575"
"2562"	"96576"
"2562"	"96992"
"2562"	"96999"
"2562"	"100887"
"2562"	"171533"
"2562"	"181133"
"2562"	"35451"
"2562"	"26336"
"2562"	"26337"
"2562"	"41522"
"2562"	"44061"
"2562"	"44062"
"2562"	"44066"
"2562"	"44069"
"2562"	"44070"
"2562"	"44071"
"2562"	"44072"
"2562"	"44073"
"2562"	"44074"
"2562"	"6504"
"2562"	"14114"
"2562"	"26102"
"2562"	"40633"
"2562"	"40631"
"471"	"115854"
"471"	"115430"
"471"	"137848"
"471"	"82051"
"471"	"86587"
"471"	"90866"
"471"	"173935"
"471"	"184574"
"471"	"184575"
"471"	"177984"
"471"	"151940"
"471"	"141385"
"471"	"45811"
"471"	"44315"
"471"	"8754"
"471"	"16694"
"471"	"62300"
"471"	"62651"
"471"	"2822"
"471"	"170806"
"471"	"19949"
"471"	"13978"
"471"	"141391"
"471"	"112235"
"1784"	"138109"
"1784"	"128687"
"1784"	"184157"
"1784"	"179517"
"1784"	"177791"
"1784"	"178049"
"1784"	"144649"
"1784"	"163084"
"1784"	"167615"
"1784"	"161265"
"1784"	"31035"
"1784"	"37828"
"1784"	"48039"
"1784"	"41984"
"1784"	"4566"
"1784"	"4982"
"1784"	"22334"
"1784"	"11036"
"1784"	"64294"
"1784"	"71932"
"1784"	"162021"
"1784"	"167516"
"1784"	"117053"
"1784"	"13541"
"163"	"113606"
"163"	"87374"
"163"	"183760"
"163"	"141369"
"163"	"156570"
"163"	"156571"
"163"	"161915"
"163"	"23482"
"163"	"27813"
"163"	"28383"
"163"	"17071"
"163"	"61549"
"163"	"61144"
"163"	"67554"
"163"	"164989"
"163"	"170746"
"163"	"43795"
"163"	"9445"
"163"	"176804"
"163"	"139506"
"163"	"31160"
"163"	"139160"
"163"	"172334"
"163"	"156691"
"3664"	"121048"
"3664"	"112169"
"3664"	"124306"
"3664"	"95213"
"3664"	"105635"
"3664"	"181382"
"3664"	"140861"
"3664"	"25708"
"3664"	"45446"
"3664"	"47535"
"3664"	"46449"
"3664"	"2309"
"3664"	"2310"
"3664"	"4472"
"3664"	"22502"
"3664"	"22290"
"3664"	"19877"
"3664"	"16251"
"3664"	"62069"
"3664"	"55246"
"3664"	"4473"
"3664"	"173967"
"3664"	"119081"
"3664"	"85140"
"3249"	"115511"
"3249"	"96660"
"3249"	"104993"
"3249"	"100514"
"3249"	"172960"
"3249"	"172268"
"3249"	"183849"
"3249"	"155208"
"3249"	"160733"
"3249"	"38648"
"3249"	"8835"
"3249"	"21247"
"3249"	"59188"
"3249"	"69822"
"3249"	"161457"
"3249"	"44664"
"3249"	"100377"
"3249"	"184793"
"3249"	"111829"
"3249"	"9433"
"3249"	"8626"
"3249"	"46607"
"3249"	"181842"
"3249"	"134110"
"2574"	"97416"
"2574"	"174354"
"2574"	"172703"
"2574"	"182018"
"2574"	"179908"
"2574"	"177844"
"2574"	"162556"
"2574"	"163322"
"2574"	"158072"
"2574"	"158850"
"2574"	"158438"
"2574"	"160551"
"2574"	"24410"
"2574"	"27064"
"2574"	"44454"
"2574"	"20959"
"2574"	"173924"
"2574"	"183182"
"2574"	"183344"
"2574"	"35145"
"2574"	"113469"
"2574"	"96222"
"2574"	"96202"
"2574"	"64405"
"223"	"115921"
"223"	"129813"
"223"	"125270"
"223"	"122222"
"223"	"96260"
"223"	"96261"
"223"	"105226"
"223"	"102267"
"223"	"177041"
"223"	"175688"
"223"	"176306"
"223"	"172923"
"223"	"173223"
"223"	"183151"
"223"	"25619"
"223"	"17782"
"223"	"21582"
"223"	"11450"
"223"	"61037"
"223"	"61151"
"223"	"52051"
"223"	"183714"
"223"	"171675"
"223"	"1177"
"223"	"98125"
"223"	"182170"
"223"	"46061"
"223"	"103538"
"223"	"166312"
"223"	"42799"
"1589"	"113941"
"1589"	"95815"
"1589"	"176834"
"1589"	"153642"
"1589"	"163363"
"1589"	"165839"
"1589"	"158441"
"1589"	"161396"
"1589"	"159923"
"1589"	"1685"
"1589"	"12869"
"1589"	"12879"
"1589"	"14364"
"1589"	"169051"
"1589"	"158440"
"1589"	"55064"
"1589"	"29414"
"1589"	"37985"
"1589"	"10419"
"1589"	"121691"
"1589"	"113091"
"1589"	"169229"
"1589"	"170725"
"1589"	"162700"
"3380"	"116280"
"3380"	"120787"
"3380"	"117913"
"3380"	"131101"
"3380"	"103502"
"3380"	"176766"
"3380"	"176767"
"3380"	"184634"
"3380"	"147310"
"3380"	"138939"
"3380"	"45126"
"3380"	"47630"
"3380"	"1773"
"3380"	"22309"
"3380"	"58089"
"3380"	"58091"
"3380"	"52862"
"3380"	"147486"
"3380"	"58090"
"3380"	"1772"
"3380"	"79008"
"3380"	"147311"
"3380"	"181869"
"1207"	"112259"
"1207"	"130044"
"1207"	"130045"
"1207"	"121837"
"1207"	"121838"
"1207"	"87188"
"1207"	"176976"
"1207"	"176977"
"1207"	"146848"
"1207"	"147790"
"1207"	"147467"
"1207"	"142514"
"1207"	"167360"
"1207"	"1349"
"1207"	"1348"
"1207"	"3041"
"1207"	"17028"
"1207"	"52860"
"1207"	"52859"
"1207"	"146486"
"1207"	"154342"
"1207"	"151045"
"1207"	"181870"
"2183"	"112947"
"2183"	"125503"
"2183"	"109949"
"2183"	"95293"
"2183"	"177994"
"2183"	"146814"
"2183"	"153417"
"2183"	"167771"
"2183"	"35695"
"2183"	"36010"
"2183"	"43762"
"2183"	"44026"
"2183"	"6984"
"2183"	"5030"
"2183"	"12068"
"2183"	"53983"
"2183"	"56289"
"2183"	"72171"
"2183"	"147938"
"2183"	"171736"
"2183"	"53079"
"2183"	"186201"
"2183"	"98001"
"2515"	"117821"
"2515"	"114164"
"2515"	"130308"
"2515"	"138570"
"2515"	"123045"
"2515"	"96545"
"2515"	"89414"
"2515"	"90198"
"2515"	"99966"
"2515"	"101039"
"2515"	"178208"
"2515"	"31592"
"2515"	"26601"
"2515"	"46012"
"2515"	"48097"
"2515"	"16291"
"2515"	"75338"
"2515"	"848"
"2515"	"26161"
"2515"	"27108"
"2515"	"97402"
"2515"	"176878"
"2515"	"57102"
"153"	"121241"
"153"	"113629"
"153"	"114138"
"153"	"176576"
"153"	"171719"
"153"	"164722"
"153"	"159404"
"153"	"31397"
"153"	"45231"
"153"	"46625"
"153"	"8579"
"153"	"446"
"153"	"13110"
"153"	"59957"
"153"	"63955"
"153"	"170421"
"153"	"181499"
"153"	"21265"
"153"	"59064"
"153"	"2291"
"153"	"117873"
"153"	"97314"
"153"	"96410"
"1686"	"120531"
"1686"	"114846"
"1686"	"95565"
"1686"	"103433"
"1686"	"107757"
"1686"	"109082"
"1686"	"148014"
"1686"	"142349"
"1686"	"40073"
"1686"	"9021"
"1686"	"58065"
"1686"	"51015"
"1686"	"53343"
"1686"	"55650"
"1686"	"5818"
"1686"	"170901"
"1686"	"30553"
"1686"	"140333"
"1686"	"46908"
"1686"	"116715"
"1686"	"115750"
"1686"	"130979"
"1686"	"91328"
"2374"	"131026"
"2374"	"124741"
"2374"	"123894"
"2374"	"122545"
"2374"	"97185"
"2374"	"80138"
"2374"	"103942"
"2374"	"104050"
"2374"	"109642"
"2374"	"100073"
"2374"	"174781"
"2374"	"173889"
"2374"	"146806"
"2374"	"144226"
"2374"	"162870"
"2374"	"36195"
"2374"	"23933"
"2374"	"24313"
"2374"	"20610"
"2374"	"142097"
"2374"	"109641"
"2374"	"78612"
"2374"	"46725"
"2611"	"117568"
"2611"	"115836"
"2611"	"114630"
"2611"	"131625"
"2611"	"127129"
"2611"	"174261"
"2611"	"174344"
"2611"	"166417"
"2611"	"159382"
"2611"	"47836"
"2611"	"20510"
"2611"	"13564"
"2611"	"62095"
"2611"	"52619"
"2611"	"54033"
"2611"	"57293"
"2611"	"51105"
"2611"	"150962"
"2611"	"64814"
"2611"	"25266"
"2611"	"109180"
"2611"	"134986"
"2611"	"7883"
"1170"	"111631"
"1170"	"114632"
"1170"	"127550"
"1170"	"106141"
"1170"	"101576"
"1170"	"186151"
"1170"	"178047"
"1170"	"149014"
"1170"	"149225"
"1170"	"154667"
"1170"	"166696"
"1170"	"42196"
"1170"	"59162"
"1170"	"72750"
"1170"	"1669"
"1170"	"46976"
"1170"	"106742"
"1170"	"120577"
"1170"	"111649"
"1170"	"163381"
"1170"	"52620"
"1170"	"81217"
"1170"	"37837"
"2430"	"118104"
"2430"	"118106"
"2430"	"93274"
"2430"	"105920"
"2430"	"105925"
"2430"	"105991"
"2430"	"100026"
"2430"	"97960"
"2430"	"172762"
"2430"	"178131"
"2430"	"151022"
"2430"	"3671"
"2430"	"105927"
"2430"	"91707"
"2430"	"172763"
"2430"	"96458"
"2430"	"172784"
"2430"	"30856"
"2430"	"44368"
"2430"	"105928"
"2430"	"118328"
"2430"	"169075"
"2430"	"107511"
"714"	"99747"
"714"	"175145"
"714"	"172584"
"714"	"181009"
"714"	"8044"
"714"	"11923"
"714"	"74283"
"714"	"28856"
"714"	"114110"
"714"	"176358"
"714"	"116652"
"714"	"103950"
"714"	"20458"
"714"	"31651"
"714"	"106126"
"714"	"12108"
"714"	"30139"
"714"	"112396"
"714"	"14858"
"714"	"46866"
"714"	"101122"
"714"	"7780"
"714"	"116034"
"333"	"117670"
"333"	"131442"
"333"	"137654"
"333"	"94338"
"333"	"174646"
"333"	"174543"
"333"	"184546"
"333"	"181321"
"333"	"146884"
"333"	"139173"
"333"	"155569"
"333"	"33381"
"333"	"59327"
"333"	"64159"
"333"	"16474"
"333"	"23974"
"333"	"52319"
"333"	"28348"
"333"	"46171"
"333"	"157731"
"333"	"181322"
"333"	"114698"
"333"	"35446"
"189"	"120875"
"189"	"125735"
"189"	"97280"
"189"	"82477"
"189"	"92038"
"189"	"102678"
"189"	"176396"
"189"	"184207"
"189"	"184603"
"189"	"177559"
"189"	"164951"
"189"	"47913"
"189"	"13256"
"189"	"58666"
"189"	"48744"
"189"	"100944"
"189"	"103198"
"189"	"43274"
"189"	"124890"
"189"	"20998"
"189"	"181584"
"189"	"168625"
"189"	"180301"
"2419"	"114659"
"2419"	"114660"
"2419"	"84377"
"2419"	"105883"
"2419"	"106337"
"2419"	"181923"
"2419"	"146543"
"2419"	"167789"
"2419"	"167372"
"2419"	"161566"
"2419"	"79983"
"2419"	"33626"
"2419"	"10303"
"2419"	"2665"
"2419"	"57845"
"2419"	"66658"
"2419"	"76780"
"2419"	"142954"
"2419"	"16756"
"2419"	"163415"
"2419"	"181793"
"2419"	"53970"
"3167"	"116677"
"3167"	"116678"
"3167"	"125185"
"3167"	"122480"
"3167"	"97810"
"3167"	"176285"
"3167"	"173921"
"3167"	"183360"
"3167"	"182708"
"3167"	"181250"
"3167"	"160386"
"3167"	"46606"
"3167"	"43871"
"3167"	"43125"
"3167"	"5569"
"3167"	"18525"
"3167"	"19338"
"3167"	"54494"
"3167"	"25737"
"3167"	"90331"
"3167"	"116126"
"3167"	"185882"
"2221"	"118041"
"2221"	"124785"
"2221"	"94884"
"2221"	"96676"
"2221"	"176202"
"2221"	"169628"
"2221"	"172623"
"2221"	"47878"
"2221"	"8973"
"2221"	"3104"
"2221"	"21592"
"2221"	"21593"
"2221"	"64875"
"2221"	"42380"
"2221"	"90805"
"2221"	"30634"
"2221"	"29543"
"2221"	"177916"
"2221"	"42527"
"2221"	"30279"
"2221"	"63743"
"2221"	"109815"
"3514"	"116346"
"3514"	"110150"
"3514"	"132967"
"3514"	"128873"
"3514"	"182140"
"3514"	"181927"
"3514"	"184216"
"3514"	"143325"
"3514"	"45989"
"3514"	"16820"
"3514"	"51156"
"3514"	"65647"
"3514"	"78198"
"3514"	"147653"
"3514"	"139799"
"3514"	"17529"
"3514"	"56660"
"3514"	"154479"
"3514"	"106373"
"3514"	"149280"
"3514"	"30810"
"3514"	"20031"
"2766"	"116473"
"2766"	"121742"
"2766"	"95063"
"2766"	"104648"
"2766"	"107831"
"2766"	"172448"
"2766"	"179095"
"2766"	"43336"
"2766"	"5424"
"2766"	"11787"
"2766"	"157603"
"2766"	"179580"
"2766"	"112455"
"2766"	"124987"
"2766"	"7120"
"2766"	"182974"
"2766"	"16699"
"2766"	"95064"
"2766"	"54058"
"2766"	"184746"
"2766"	"46463"
"2766"	"145916"
"406"	"115247"
"406"	"115519"
"406"	"136234"
"406"	"96089"
"406"	"98079"
"406"	"169913"
"406"	"142770"
"406"	"44456"
"406"	"3637"
"406"	"12671"
"406"	"60967"
"406"	"71370"
"406"	"13983"
"406"	"5167"
"406"	"33138"
"406"	"53120"
"406"	"158957"
"406"	"116074"
"406"	"118165"
"406"	"60472"
"406"	"128447"
"406"	"100122"
"3334"	"117078"
"3334"	"110315"
"3334"	"115338"
"3334"	"114314"
"3334"	"131129"
"3334"	"130136"
"3334"	"122747"
"3334"	"88020"
"3334"	"97675"
"3334"	"169325"
"3334"	"183405"
"3334"	"186094"
"3334"	"181119"
"3334"	"168315"
"3334"	"29252"
"3334"	"42510"
"3334"	"9412"
"3334"	"57142"
"3334"	"63863"
"3334"	"142804"
"3334"	"156684"
"3334"	"170928"
"563"	"116539"
"563"	"95851"
"563"	"103262"
"563"	"145257"
"563"	"145597"
"563"	"163033"
"563"	"168089"
"563"	"167026"
"563"	"45716"
"563"	"42524"
"563"	"9284"
"563"	"19149"
"563"	"50506"
"563"	"64016"
"563"	"52466"
"563"	"133480"
"563"	"146303"
"563"	"178847"
"563"	"129825"
"563"	"46006"
"563"	"153834"
"563"	"149919"
"2422"	"4"
"2422"	"111309"
"2422"	"138083"
"2422"	"90969"
"2422"	"99828"
"2422"	"97628"
"2422"	"102783"
"2422"	"173355"
"2422"	"31140"
"2422"	"30763"
"2422"	"4459"
"2422"	"16453"
"2422"	"55334"
"2422"	"63714"
"2422"	"161390"
"2422"	"32307"
"2422"	"37786"
"2422"	"113083"
"2422"	"8932"
"2422"	"36536"
"2422"	"25451"
"2422"	"45912"
"1231"	"97858"
"1231"	"101892"
"1231"	"151068"
"1231"	"164193"
"1231"	"162175"
"1231"	"26434"
"1231"	"44815"
"1231"	"38690"
"1231"	"4026"
"1231"	"17123"
"1231"	"58897"
"1231"	"61671"
"1231"	"124742"
"1231"	"27072"
"1231"	"120179"
"1231"	"176046"
"1231"	"41870"
"1231"	"185815"
"1231"	"117019"
"1231"	"172792"
"1231"	"95689"
"1231"	"9242"
"573"	"135347"
"573"	"123461"
"573"	"86271"
"573"	"89484"
"573"	"105467"
"573"	"105468"
"573"	"103278"
"573"	"104005"
"573"	"103277"
"573"	"98780"
"573"	"175550"
"573"	"175866"
"573"	"170859"
"573"	"173071"
"573"	"173072"
"573"	"172484"
"573"	"149103"
"573"	"139236"
"573"	"167143"
"573"	"166727"
"573"	"158445"
"573"	"158446"
"573"	"158447"
"573"	"45243"
"573"	"44404"
"573"	"44405"
"573"	"47136"
"573"	"47137"
"573"	"47138"
"573"	"41002"
"573"	"1515"
"573"	"22153"
"573"	"22154"
"573"	"21207"
"573"	"53977"
"573"	"51665"
"573"	"76636"
"573"	"76637"
"573"	"71424"
"573"	"73541"
"573"	"175549"
"573"	"47026"
"573"	"45351"
"573"	"103276"
"573"	"92825"
"469"	"125387"
"469"	"96712"
"469"	"176007"
"469"	"183303"
"469"	"186204"
"469"	"184080"
"469"	"153888"
"469"	"139521"
"469"	"166355"
"469"	"161911"
"469"	"31158"
"469"	"31159"
"469"	"34938"
"469"	"34291"
"469"	"34292"
"469"	"23422"
"469"	"28042"
"469"	"47057"
"469"	"9847"
"469"	"2076"
"469"	"22151"
"469"	"61156"
"469"	"62093"
"469"	"62058"
"469"	"60254"
"469"	"72942"
"469"	"63479"
"469"	"77399"
"469"	"71412"
"469"	"110509"
"469"	"63480"
"469"	"21551"
"469"	"36468"
"13"	"133936"
"13"	"133937"
"13"	"129085"
"13"	"96295"
"13"	"109183"
"13"	"109184"
"13"	"170255"
"13"	"172439"
"13"	"182740"
"13"	"142385"
"13"	"142386"
"13"	"35645"
"13"	"46208"
"13"	"46209"
"13"	"1841"
"13"	"1232"
"13"	"58789"
"13"	"52957"
"13"	"69407"
"13"	"66858"
"13"	"8064"
"13"	"175110"
"13"	"1233"
"13"	"150223"
"1513"	"118505"
"1513"	"114866"
"1513"	"131845"
"1513"	"131846"
"1513"	"124841"
"1513"	"104981"
"1513"	"176210"
"1513"	"183264"
"1513"	"185122"
"1513"	"168536"
"1513"	"155285"
"1513"	"1622"
"1513"	"2059"
"1513"	"21821"
"1513"	"13583"
"1513"	"13171"
"1513"	"58385"
"1513"	"54048"
"1513"	"100469"
"1513"	"118317"
"1513"	"163635"
"1513"	"185121"
"1513"	"127266"
"1513"	"183779"
"1067"	"113923"
"1067"	"124633"
"1067"	"94203"
"1067"	"173964"
"1067"	"172436"
"1067"	"181398"
"1067"	"155040"
"1067"	"141944"
"1067"	"164484"
"1067"	"162982"
"1067"	"25127"
"1067"	"23552"
"1067"	"45345"
"1067"	"42372"
"1067"	"42846"
"1067"	"13835"
