"Proteins Unique Sequence ID"	"Peptide Groups Peptide Group ID"
"-9167075430480271222"	"128394"
"-9167075430480271222"	"128395"
"-9167075430480271222"	"96166"
"-9167075430480271222"	"89163"
"-9167075430480271222"	"89164"
"-9167075430480271222"	"102739"
"-9167075430480271222"	"183073"
"-9167075430480271222"	"183127"
"-9167075430480271222"	"179045"
"-9167075430480271222"	"181616"
"-9167075430480271222"	"153773"
"-9167075430480271222"	"154318"
"-9167075430480271222"	"168638"
"-9167075430480271222"	"165688"
"-9167075430480271222"	"165689"
"-9167075430480271222"	"157241"
"-9167075430480271222"	"25717"
"-9167075430480271222"	"24335"
"-9167075430480271222"	"44600"
"-9167075430480271222"	"44605"
"-9167075430480271222"	"38707"
"-9167075430480271222"	"43094"
"-9167075430480271222"	"43097"
"-9167075430480271222"	"7218"
"-9167075430480271222"	"2390"
"-9167075430480271222"	"50493"
"-9167075430480271222"	"50490"
"-9167075430480271222"	"50880"
"-9167075430480271222"	"56777"
"-9167075430480271222"	"49215"
"-9167075430480271222"	"75277"
"-9167075430480271222"	"63711"
"-9167075430480271222"	"63712"
"-9167075430480271222"	"75936"
"-9167075430480271222"	"120272"
"-9167075430480271222"	"107946"
"-9167075430480271222"	"11309"
"-9167075430480271222"	"24715"
"-9167075430480271222"	"100302"
"-9167075430480271222"	"4072"
"-6590876033132119878"	"135347"
"-6590876033132119878"	"123461"
"-6590876033132119878"	"86271"
"-6590876033132119878"	"89484"
"-6590876033132119878"	"105467"
"-6590876033132119878"	"105468"
"-6590876033132119878"	"103278"
"-6590876033132119878"	"104005"
"-6590876033132119878"	"103277"
"-6590876033132119878"	"98780"
"-6590876033132119878"	"175550"
"-6590876033132119878"	"175866"
"-6590876033132119878"	"170859"
"-6590876033132119878"	"173071"
"-6590876033132119878"	"173072"
"-6590876033132119878"	"172484"
"-6590876033132119878"	"149103"
"-6590876033132119878"	"139236"
"-6590876033132119878"	"167143"
"-6590876033132119878"	"166727"
"-6590876033132119878"	"158445"
"-6590876033132119878"	"158446"
"-6590876033132119878"	"158447"
"-6590876033132119878"	"45243"
"-6590876033132119878"	"44404"
"-6590876033132119878"	"44405"
"-6590876033132119878"	"47136"
"-6590876033132119878"	"47137"
"-6590876033132119878"	"47138"
"-6590876033132119878"	"41002"
"-6590876033132119878"	"1515"
"-6590876033132119878"	"22153"
"-6590876033132119878"	"22154"
"-6590876033132119878"	"21207"
"-6590876033132119878"	"53977"
"-6590876033132119878"	"51665"
"-6590876033132119878"	"76636"
"-6590876033132119878"	"76637"
"-6590876033132119878"	"71424"
"-6590876033132119878"	"73541"
"-6590876033132119878"	"175549"
"-6590876033132119878"	"47026"
"-6590876033132119878"	"45351"
"-6590876033132119878"	"103276"
"-6590876033132119878"	"92825"
"5927523368410573672"	"117346"
"5927523368410573672"	"116670"
"5927523368410573672"	"118387"
"5927523368410573672"	"115289"
"5927523368410573672"	"133574"
"5927523368410573672"	"134813"
"5927523368410573672"	"134818"
"5927523368410573672"	"124288"
"5927523368410573672"	"123615"
"5927523368410573672"	"96069"
"5927523368410573672"	"104523"
"5927523368410573672"	"107804"
"5927523368410573672"	"106556"
"5927523368410573672"	"99179"
"5927523368410573672"	"100159"
"5927523368410573672"	"101572"
"5927523368410573672"	"175149"
"5927523368410573672"	"170407"
"5927523368410573672"	"184686"
"5927523368410573672"	"181145"
"5927523368410573672"	"179981"
"5927523368410573672"	"154386"
"5927523368410573672"	"151791"
"5927523368410573672"	"142677"
"5927523368410573672"	"145239"
"5927523368410573672"	"162571"
"5927523368410573672"	"167875"
"5927523368410573672"	"158889"
"5927523368410573672"	"23286"
"5927523368410573672"	"47127"
"5927523368410573672"	"38992"
"5927523368410573672"	"7535"
"5927523368410573672"	"51002"
"5927523368410573672"	"62140"
"5927523368410573672"	"60338"
"5927523368410573672"	"52704"
"5927523368410573672"	"54977"
"5927523368410573672"	"68454"
"5927523368410573672"	"113940"
"5927523368410573672"	"102131"
"5927523368410573672"	"168519"
"5927523368410573672"	"131651"
"5927523368410573672"	"20315"
"5927523368410573672"	"102169"
"5927523368410573672"	"89628"
"5927523368410573672"	"20450"
"5927523368410573672"	"63550"
"5927523368410573672"	"99890"
"5927523368410573672"	"96731"
"5927523368410573672"	"139045"
"5927523368410573672"	"170942"
"5927523368410573672"	"96306"
"5927523368410573672"	"177671"
"5927523368410573672"	"132186"
"5927523368410573672"	"99759"
"5927523368410573672"	"151695"
"5927523368410573672"	"71926"
"5927523368410573672"	"130049"
"5927523368410573672"	"9888"
"5927523368410573672"	"174030"
"5927523368410573672"	"180622"
"5927523368410573672"	"125299"
"5927523368410573672"	"159281"
"5927523368410573672"	"182167"
"5927523368410573672"	"96888"
"5927523368410573672"	"111614"
"5927523368410573672"	"182796"
"5927523368410573672"	"44991"
"5927523368410573672"	"64198"
"5927523368410573672"	"102545"
"5927523368410573672"	"152838"
"5927523368410573672"	"120303"
"5927523368410573672"	"132187"
"5927523368410573672"	"168095"
"5927523368410573672"	"13162"
"5927523368410573672"	"102405"
"5927523368410573672"	"168813"
"-5144804986028249451"	"118391"
"-5144804986028249451"	"118392"
"-5144804986028249451"	"115314"
"-5144804986028249451"	"137640"
"-5144804986028249451"	"94332"
"-5144804986028249451"	"88100"
"-5144804986028249451"	"88096"
"-5144804986028249451"	"88099"
"-5144804986028249451"	"90044"
"-5144804986028249451"	"90047"
"-5144804986028249451"	"100616"
"-5144804986028249451"	"175311"
"-5144804986028249451"	"152110"
"-5144804986028249451"	"144900"
"-5144804986028249451"	"164200"
"-5144804986028249451"	"165917"
"-5144804986028249451"	"157222"
"-5144804986028249451"	"161726"
"-5144804986028249451"	"161727"
"-5144804986028249451"	"25739"
"-5144804986028249451"	"29140"
"-5144804986028249451"	"43711"
"-5144804986028249451"	"6650"
"-5144804986028249451"	"903"
"-5144804986028249451"	"56579"
"-5144804986028249451"	"44050"
"-5144804986028249451"	"10168"
"-5144804986028249451"	"157378"
"-5144804986028249451"	"15728"
"-5144804986028249451"	"29139"
"-1860543310075142412"	"118438"
"-1860543310075142412"	"111311"
"-1860543310075142412"	"131223"
"-1860543310075142412"	"121946"
"-1860543310075142412"	"98414"
"-1860543310075142412"	"102788"
"-1860543310075142412"	"175215"
"-1860543310075142412"	"174330"
"-1860543310075142412"	"176500"
"-1860543310075142412"	"170980"
"-1860543310075142412"	"185692"
"-1860543310075142412"	"185074"
"-1860543310075142412"	"186031"
"-1860543310075142412"	"180919"
"-1860543310075142412"	"180939"
"-1860543310075142412"	"163188"
"-1860543310075142412"	"166752"
"-1860543310075142412"	"166753"
"-1860543310075142412"	"158146"
"-1860543310075142412"	"30866"
"-1860543310075142412"	"36509"
"-1860543310075142412"	"39199"
"-1860543310075142412"	"39212"
"-1860543310075142412"	"40341"
"-1860543310075142412"	"7961"
"-1860543310075142412"	"2829"
"-1860543310075142412"	"18225"
"-1860543310075142412"	"11567"
"-1860543310075142412"	"73992"
"-1860543310075142412"	"88452"
"-1860543310075142412"	"39211"
"-8293079878251606526"	"116379"
"-8293079878251606526"	"111621"
"-8293079878251606526"	"123310"
"-8293079878251606526"	"97385"
"-8293079878251606526"	"88393"
"-8293079878251606526"	"87935"
"-8293079878251606526"	"103032"
"-8293079878251606526"	"101499"
"-8293079878251606526"	"174079"
"-8293079878251606526"	"170650"
"-8293079878251606526"	"149432"
"-8293079878251606526"	"149342"
"-8293079878251606526"	"152192"
"-8293079878251606526"	"140885"
"-8293079878251606526"	"144863"
"-8293079878251606526"	"162726"
"-8293079878251606526"	"162569"
"-8293079878251606526"	"161589"
"-8293079878251606526"	"161590"
"-8293079878251606526"	"31556"
"-8293079878251606526"	"30328"
"-8293079878251606526"	"29886"
"-8293079878251606526"	"34929"
"-8293079878251606526"	"34930"
"-8293079878251606526"	"29034"
"-8293079878251606526"	"28382"
"-8293079878251606526"	"28521"
"-8293079878251606526"	"26162"
"-8293079878251606526"	"45884"
"-8293079878251606526"	"41340"
"-8293079878251606526"	"39744"
"-8293079878251606526"	"42927"
"-8293079878251606526"	"10455"
"-8293079878251606526"	"21291"
"-8293079878251606526"	"58760"
"-8293079878251606526"	"52661"
"-8293079878251606526"	"58033"
"-8293079878251606526"	"68036"
"-8293079878251606526"	"31555"
"-8293079878251606526"	"184662"
"-8293079878251606526"	"84824"
"-8293079878251606526"	"30384"
"-8293079878251606526"	"84597"
"-8618995873066518476"	"120435"
"-8618995873066518476"	"112340"
"-8618995873066518476"	"130765"
"-8618995873066518476"	"130803"
"-8618995873066518476"	"122166"
"-8618995873066518476"	"92094"
"-8618995873066518476"	"89154"
"-8618995873066518476"	"89155"
"-8618995873066518476"	"90544"
"-8618995873066518476"	"105873"
"-8618995873066518476"	"106844"
"-8618995873066518476"	"100002"
"-8618995873066518476"	"173261"
"-8618995873066518476"	"172272"
"-8618995873066518476"	"183072"
"-8618995873066518476"	"179045"
"-8618995873066518476"	"179100"
"-8618995873066518476"	"154443"
"-8618995873066518476"	"154445"
"-8618995873066518476"	"150832"
"-8618995873066518476"	"146488"
"-8618995873066518476"	"165652"
"-8618995873066518476"	"165688"
"-8618995873066518476"	"165689"
"-8618995873066518476"	"160652"
"-8618995873066518476"	"160653"
"-8618995873066518476"	"24720"
"-8618995873066518476"	"44600"
"-8618995873066518476"	"42160"
"-8618995873066518476"	"43717"
"-8618995873066518476"	"43094"
"-8618995873066518476"	"43097"
"-8618995873066518476"	"2390"
"-8618995873066518476"	"56157"
"-8618995873066518476"	"56158"
"-8618995873066518476"	"67810"
"-8618995873066518476"	"75891"
"-8618995873066518476"	"49216"
"-8618995873066518476"	"182387"
"-8618995873066518476"	"92095"
"-8618995873066518476"	"42701"
"-8618995873066518476"	"11307"
"-8113893803591480288"	"117245"
"-8113893803591480288"	"111464"
"-8113893803591480288"	"133840"
"-8113893803591480288"	"133451"
"-8113893803591480288"	"138304"
"-8113893803591480288"	"81511"
"-8113893803591480288"	"107254"
"-8113893803591480288"	"106858"
"-8113893803591480288"	"106859"
"-8113893803591480288"	"172677"
"-8113893803591480288"	"183073"
"-8113893803591480288"	"183076"
"-8113893803591480288"	"181766"
"-8113893803591480288"	"185032"
"-8113893803591480288"	"184172"
"-8113893803591480288"	"179048"
"-8113893803591480288"	"150135"
"-8113893803591480288"	"154322"
"-8113893803591480288"	"154446"
"-8113893803591480288"	"150373"
"-8113893803591480288"	"150374"
"-8113893803591480288"	"150842"
"-8113893803591480288"	"144521"
"-8113893803591480288"	"144522"
"-8113893803591480288"	"143662"
"-8113893803591480288"	"163545"
"-8113893803591480288"	"163546"
"-8113893803591480288"	"168311"
"-8113893803591480288"	"24722"
"-8113893803591480288"	"24723"
"-8113893803591480288"	"25711"
"-8113893803591480288"	"44608"
"-8113893803591480288"	"38775"
"-8113893803591480288"	"38777"
"-8113893803591480288"	"43094"
"-8113893803591480288"	"43097"
"-8113893803591480288"	"16815"
"-8113893803591480288"	"67814"
"-8113893803591480288"	"49520"
"-8113893803591480288"	"153531"
"-8113893803591480288"	"148865"
"-8113893803591480288"	"16816"
"-8085176480319598229"	"112836"
"-8085176480319598229"	"114466"
"-8085176480319598229"	"124305"
"-8085176480319598229"	"129375"
"-8085176480319598229"	"127281"
"-8085176480319598229"	"127282"
"-8085176480319598229"	"93203"
"-8085176480319598229"	"80825"
"-8085176480319598229"	"91992"
"-8085176480319598229"	"98821"
"-8085176480319598229"	"176807"
"-8085176480319598229"	"176594"
"-8085176480319598229"	"176595"
"-8085176480319598229"	"183974"
"-8085176480319598229"	"185842"
"-8085176480319598229"	"184869"
"-8085176480319598229"	"184496"
"-8085176480319598229"	"179042"
"-8085176480319598229"	"179064"
"-8085176480319598229"	"177715"
"-8085176480319598229"	"146690"
"-8085176480319598229"	"151749"
"-8085176480319598229"	"141220"
"-8085176480319598229"	"139711"
"-8085176480319598229"	"160095"
"-8085176480319598229"	"160096"
"-8085176480319598229"	"30233"
"-8085176480319598229"	"23727"
"-8085176480319598229"	"46414"
"-8085176480319598229"	"41900"
"-8085176480319598229"	"20413"
"-8085176480319598229"	"15643"
"-8085176480319598229"	"15641"
"-8085176480319598229"	"15642"
"-8085176480319598229"	"56974"
"-8085176480319598229"	"114467"
"-8085176480319598229"	"43328"
"-8085176480319598229"	"56334"
"-8085176480319598229"	"148805"
"-772083225745130744"	"118586"
"-772083225745130744"	"138104"
"-772083225745130744"	"126841"
"-772083225745130744"	"126327"
"-772083225745130744"	"102403"
"-772083225745130744"	"101962"
"-772083225745130744"	"101961"
"-772083225745130744"	"170512"
"-772083225745130744"	"169276"
"-772083225745130744"	"173303"
"-772083225745130744"	"178899"
"-772083225745130744"	"148530"
"-772083225745130744"	"152814"
"-772083225745130744"	"140785"
"-772083225745130744"	"142889"
"-772083225745130744"	"158425"
"-772083225745130744"	"156612"
"-772083225745130744"	"33190"
"-772083225745130744"	"28868"
"-772083225745130744"	"43644"
"-772083225745130744"	"43538"
"-772083225745130744"	"43247"
"-772083225745130744"	"11387"
"-772083225745130744"	"15925"
"-772083225745130744"	"58568"
"-772083225745130744"	"64329"
"-772083225745130744"	"57814"
"-772083225745130744"	"118608"
"-772083225745130744"	"113754"
"-772083225745130744"	"127789"
"-772083225745130744"	"22080"
"8498450919961846637"	"119826"
"8498450919961846637"	"119007"
"8498450919961846637"	"113267"
"8498450919961846637"	"111207"
"8498450919961846637"	"114440"
"8498450919961846637"	"94212"
"8498450919961846637"	"97126"
"8498450919961846637"	"91995"
"8498450919961846637"	"103590"
"8498450919961846637"	"108254"
"8498450919961846637"	"108991"
"8498450919961846637"	"99171"
"8498450919961846637"	"100854"
"8498450919961846637"	"172741"
"8498450919961846637"	"172086"
"8498450919961846637"	"183617"
"8498450919961846637"	"185757"
"8498450919961846637"	"185292"
"8498450919961846637"	"177538"
"8498450919961846637"	"181494"
"8498450919961846637"	"180617"
"8498450919961846637"	"153806"
"8498450919961846637"	"168844"
"8498450919961846637"	"155405"
"8498450919961846637"	"155407"
"8498450919961846637"	"26279"
"8498450919961846637"	"47575"
"8498450919961846637"	"47634"
"8498450919961846637"	"41509"
"8498450919961846637"	"9998"
"8498450919961846637"	"3898"
"8498450919961846637"	"17508"
"8498450919961846637"	"21929"
"8498450919961846637"	"15862"
"8498450919961846637"	"14583"
"8498450919961846637"	"55097"
"8498450919961846637"	"56129"
"8498450919961846637"	"77178"
"8498450919961846637"	"19134"
"8498450919961846637"	"176308"
"8498450919961846637"	"45288"
"8498450919961846637"	"3000"
"8498450919961846637"	"61628"
"8498450919961846637"	"42181"
"8498450919961846637"	"182915"
"8498450919961846637"	"182552"
"8498450919961846637"	"63853"
"8498450919961846637"	"64272"
"8498450919961846637"	"170770"
"8498450919961846637"	"8681"
"8498450919961846637"	"97526"
"8498450919961846637"	"11819"
"8498450919961846637"	"21109"
"8498450919961846637"	"172533"
"8498450919961846637"	"177616"
"8498450919961846637"	"179385"
"8498450919961846637"	"48761"
"8498450919961846637"	"57519"
"8498450919961846637"	"176272"
"7198883007019988074"	"111464"
"7198883007019988074"	"111466"
"7198883007019988074"	"133448"
"7198883007019988074"	"135246"
"7198883007019988074"	"93619"
"7198883007019988074"	"81716"
"7198883007019988074"	"81509"
"7198883007019988074"	"109252"
"7198883007019988074"	"109253"
"7198883007019988074"	"109254"
"7198883007019988074"	"172347"
"7198883007019988074"	"183094"
"7198883007019988074"	"183095"
"7198883007019988074"	"185033"
"7198883007019988074"	"184060"
"7198883007019988074"	"179045"
"7198883007019988074"	"178629"
"7198883007019988074"	"150375"
"7198883007019988074"	"150376"
"7198883007019988074"	"139623"
"7198883007019988074"	"139624"
"7198883007019988074"	"167914"
