"Peptide Groups Peptide Group ID"	"Consensus Features "
"130411"	"210886"
"130474"	"339301"
"130511"	"280069"
"130511"	"280071"
"130511"	"280123"
"130574"	"198751"
"130627"	"336853"
"130627"	"487719"
"130707"	"319706"
"130765"	"325885"
"130765"	"325886"
"130775"	"414006"
"130779"	"397097"
"130803"	"226658"
"130880"	"232929"
"130931"	"216406"
"130931"	"216408"
"130931"	"216409"
"130931"	"216410"
"130931"	"216519"
"130931"	"216520"
"130931"	"216521"
"130931"	"216668"
"130955"	"280965"
"131026"	"257448"
"131026"	"257449"
"131044"	"424310"
"131101"	"162193"
"131125"	"402072"
"131155"	"340270"
"131171"	"279061"
"130350"	"302777"
"130326"	"461914"
"130324"	"468836"
"129813"	"434698"
"129815"	"224212"
"129836"	"239995"
"129867"	"449674"
"129881"	"511068"
"129886"	"402451"
"129893"	"231546"
"129893"	"231623"
"130032"	"395045"
"131223"	"244154"
"131223"	"440516"
"130044"	"396917"
"130046"	"220719"
"130104"	"289284"
"130104"	"289336"
"130128"	"337517"
"130136"	"508146"
"130172"	"292222"
"130183"	"221908"
"130195"	"466705"
"130215"	"293533"
"130273"	"451203"
"130308"	"426674"
"130045"	"229772"
"134012"	"412312"
"131225"	"488989"
"131237"	"394418"
"131657"	"486565"
"131663"	"222978"
"131693"	"470372"
"131700"	"275750"
"131756"	"272501"
"131756"	"272502"
"131756"	"272591"
"131756"	"272592"
"131756"	"272594"
"131756"	"272595"
"131756"	"272665"
"131756"	"272666"
"131756"	"272667"
"131767"	"223911"
"131767"	"224022"
"131767"	"224023"
"131768"	"356316"
"131768"	"492916"
"131769"	"232453"
"131769"	"232455"
"131789"	"53494"
"131798"	"303792"
"131799"	"421499"
"131800"	"427706"
"131801"	"401293"
"131806"	"432965"
"131845"	"486767"
"131846"	"370915"
"131849"	"239713"
"131852"	"394953"
"131886"	"195298"
"131886"	"195299"
"131903"	"203114"
"131932"	"159725"
"131947"	"489977"
"131947"	"489978"
"131982"	"366953"
"131648"	"171403"
"131637"	"208712"
"131634"	"275157"
"131630"	"406499"
"131262"	"410939"
"131274"	"327856"
"131274"	"484114"
"131308"	"333634"
"131369"	"227392"
"131369"	"227469"
"131369"	"428621"
"131377"	"416216"
"131425"	"220373"
"131442"	"277509"
"131488"	"238671"
"131488"	"238674"
"131488"	"436170"
"131489"	"95605"
"131494"	"252380"
"131494"	"252381"
"131230"	"43150"
"131230"	"43151"
"131230"	"318123"
"131496"	"297403"
"131496"	"297404"
"131496"	"297405"
"131496"	"297406"
"131496"	"297407"
"131496"	"297408"
"131496"	"297410"
"131496"	"297468"
"131496"	"297471"
"131496"	"297472"
"131515"	"329147"
"131516"	"377175"
"131516"	"500215"
"131535"	"238677"
"131537"	"505172"
"131539"	"324376"
"131539"	"482652"
"131541"	"450834"
"131586"	"449852"
"131588"	"481332"
"131590"	"427765"
"131625"	"468147"
"131497"	"404817"
"134018"	"458047"
"134074"	"418347"
"134087"	"307215"
"137601"	"216189"
"137640"	"252212"
"137640"	"446119"
"137645"	"280899"
"137654"	"395224"
"137699"	"209283"
"137699"	"209284"
"137699"	"209285"
"137699"	"416788"
"137700"	"202839"
"137700"	"412808"
"137715"	"449587"
"137715"	"518070"
"137728"	"404025"
"137753"	"75050"
"137753"	"75051"
"137753"	"332321"
"137753"	"332365"
"137753"	"332366"
"137753"	"332367"
"137753"	"332368"
"137753"	"332369"
"137753"	"332440"
"137753"	"332442"
"137753"	"332443"
"137753"	"332444"
"137753"	"332445"
"137753"	"332446"
"137753"	"332447"
"137753"	"332448"
"137753"	"332449"
"137753"	"332486"
"137753"	"332491"
"137753"	"332495"
"137753"	"332496"
"137753"	"332497"
"137753"	"332563"
"137753"	"332564"
"137754"	"155671"
"137755"	"171401"
"137755"	"171521"
"137755"	"171523"
"137755"	"171524"
"137755"	"171526"
"137755"	"171527"
"137755"	"171529"
"137755"	"171630"
"137755"	"171631"
"137755"	"171633"
"137755"	"171719"
"137755"	"394262"
"137755"	"394265"
"137755"	"394266"
"137764"	"119671"
"137764"	"360605"
"137765"	"189121"
"137765"	"189122"
"137769"	"231072"
"137769"	"231073"
"137769"	"432124"
"137832"	"446801"
"137848"	"231941"
"137854"	"168573"
"137877"	"303512"
"137877"	"303513"
"137895"	"345894"
"137897"	"318954"
"137972"	"390302"
"137972"	"504274"
"138014"	"391880"
"138040"	"316795"
"138065"	"328435"
"138065"	"328543"
"138074"	"341716"
"138074"	"488851"
"137596"	"62986"
"137596"	"63197"
"137596"	"63198"
"137596"	"63200"
"137596"	"63201"
"137596"	"63203"
"137596"	"63204"
"137596"	"63205"
"137596"	"63206"
"137578"	"163752"
"137561"	"364776"
"137532"	"290852"
"137116"	"465513"
"137120"	"312053"
"137127"	"149978"
"137127"	"149985"
"137127"	"149986"
"137127"	"319989"
"137127"	"319990"
"137127"	"481275"
"137128"	"349853"
"137135"	"414186"
"137160"	"264208"
"137161"	"82632"
"137203"	"295434"
"137249"	"247958"
"137249"	"247959"
"137249"	"247964"
"137282"	"415041"
"137303"	"294798"
"137344"	"271753"
"137344"	"457989"
"137346"	"99943"
"137346"	"347910"
"138078"	"416567"
"137355"	"475400"
"137372"	"318096"
"137397"	"454826"
"137413"	"158410"
"137419"	"188051"
"137419"	"188052"
"137419"	"404404"
"137419"	"404406"
"137419"	"404452"
"137419"	"404453"
"137419"	"404454"
"137419"	"404455"
"137419"	"404456"
"137419"	"404457"
"137419"	"404459"
"137419"	"404463"
"137419"	"404512"
"137419"	"404514"
"137419"	"404571"
"137419"	"404572"
"137419"	"404574"
"137419"	"404610"
"137441"	"411057"
"137443"	"217381"
"137443"	"217479"
"137443"	"217483"
"137443"	"217486"
"137443"	"217487"
"137443"	"372393"
"137443"	"372394"
"137443"	"499265"
"137461"	"430469"
"137481"	"237530"
"137481"	"237531"
"137481"	"237532"
"137495"	"404517"
"137368"	"288099"
"137115"	"143860"
"137115"	"143861"
"137115"	"143862"
"137115"	"315417"
"137115"	"479645"
"138081"	"363267"
"138096"	"490795"
"138507"	"314842"
"138516"	"364591"
"138527"	"219676"
"138557"	"292653"
"138558"	"266511"
"138568"	"324424"
"138568"	"482660"
"138578"	"457413"
"138599"	"52390"
"138605"	"307016"
"138668"	"323456"
"138668"	"482347"
"138670"	"189079"
"138682"	"407355"
"138719"	"263837"
"138734"	"197057"
"138738"	"304276"
"138754"	"348856"
"138770"	"385241"
"138772"	"265567"
"138503"	"327777"
"138503"	"327778"
"138486"	"237769"
"138486"	"390847"
"138478"	"43318"
"138478"	"318164"
"138104"	"490098"
"138104"	"525919"
"138105"	"490448"
"138109"	"340040"
"138109"	"488502"
"138109"	"488503"
"138114"	"127957"
"138123"	"403894"
"138123"	"507952"
"138164"	"355783"
"138168"	"417031"
"138168"	"512025"
"138172"	"177430"
"138172"	"177431"
"138173"	"74694"
"138173"	"332272"
"138173"	"332320"
"138173"	"332321"
"138174"	"171255"
"138174"	"394201"
"138195"	"294959"
"138214"	"370763"
"138083"	"450966"
"138223"	"144616"
"138223"	"144619"
"138258"	"263285"
"138259"	"263269"
"138269"	"379118"
"138302"	"293939"
"138304"	"369515"
"138304"	"369516"
"138313"	"264344"
"138313"	"264345"
"138314"	"129926"
"138334"	"384747"
"138341"	"320210"
"138351"	"297393"
"138352"	"373240"
"138352"	"499340"
"138400"	"271589"
"138422"	"149530"
"138423"	"362480"
"138229"	"346711"
"129808"	"306694"
"137004"	"301846"
"136892"	"368309"
"134812"	"256854"
"134813"	"286841"
"134816"	"304326"
"134818"	"373304"
"134831"	"336045"
"134865"	"342898"
"134865"	"342947"
"134882"	"389523"
"134884"	"349687"
"134886"	"363189"
"134895"	"232811"
"134998"	"275665"
"135015"	"326165"
"135108"	"257874"
"135190"	"28083"
"135216"	"220670"
"135217"	"98388"
"135246"	"275049"
"135246"	"459097"
"135246"	"459098"
"135249"	"433436"
"134804"	"296061"
"134804"	"296062"
"134795"	"288189"
"134789"	"342293"
"134747"	"256860"
"134094"	"142071"
"134149"	"282456"
"134234"	"422507"
"134237"	"328877"
"134253"	"392846"
"134281"	"92753"
"134299"	"175414"
"134330"	"249282"
"134379"	"378603"
"134411"	"258421"
"134423"	"342775"
"134423"	"342813"
"134456"	"362282"
"134525"	"270549"
"134589"	"320275"
"134624"	"294150"
"134639"	"209664"
"134659"	"307540"
"134659"	"307627"
"134659"	"307629"
"134659"	"307630"
"134659"	"307631"
"134659"	"307633"
"134659"	"307634"
"134659"	"307635"
"134659"	"307687"
"134659"	"307688"
"134659"	"307690"
"134659"	"307761"
"134659"	"476163"
"134659"	"476180"
"134659"	"476216"
"134659"	"476218"
"134659"	"476219"
"134659"	"476220"
"134659"	"476221"
"134659"	"476222"
"134659"	"476223"
"134659"	"476225"
"134659"	"476256"
"134659"	"476257"
"134659"	"476278"
"134659"	"476280"
"134659"	"476303"
"134659"	"476305"
"134660"	"446326"
"134660"	"446327"
"134660"	"446328"
"134660"	"446329"
"134660"	"517656"
"134660"	"517657"
"134661"	"382751"
"134661"	"382752"
"134661"	"481699"
"134661"	"481700"
"134661"	"481702"
"134676"	"419710"
"134683"	"473192"
"134694"	"351741"
"134702"	"273629"
"134702"	"273630"
"134708"	"423497"
"136964"	"244477"
"136964"	"244535"
"136964"	"244536"
"136964"	"244538"
"135311"	"370263"
"135311"	"370266"
"135354"	"418705"
"136164"	"407289"
"136183"	"428811"
"136229"	"141312"
"136234"	"208138"
"136234"	"208139"
"136244"	"332833"
"136263"	"289379"
"136309"	"373278"
"136328"	"237763"
"136448"	"239889"
"136492"	"289795"
"136548"	"410863"
"136555"	"421368"
"136566"	"394461"
"136566"	"505438"
"136605"	"338305"
"136668"	"420186"
"136670"	"361832"
"136685"	"500794"
"136696"	"412549"
"136697"	"240441"
"136719"	"383644"
"136727"	"371301"
"136777"	"332782"
"136789"	"389404"
"136829"	"332175"
"136832"	"375188"
"136863"	"308057"
"136863"	"308058"
"136073"	"232633"
"136059"	"446617"
"136039"	"216152"
"136029"	"300058"
"135368"	"490796"
"135378"	"358625"
"135378"	"358626"
"135378"	"493506"
"135379"	"397346"
"135379"	"397428"
"135379"	"397431"
"135379"	"397432"
"135379"	"397433"
"135379"	"397434"
"135379"	"506084"
"135379"	"506085"
"135413"	"340758"
"135426"	"198844"
"135426"	"198846"
"135445"	"267117"
"135447"	"370104"
"135467"	"371601"
"135474"	"411900"
"135474"	"411901"
"135510"	"433358"
"135513"	"325741"
"135527"	"144048"
"135347"	"209884"
"135596"	"375701"
"135596"	"499992"
"135606"	"247623"
"135617"	"459075"
"135625"	"452599"
"135664"	"246462"
"135665"	"264472"
"135734"	"258315"
"135777"	"307625"
"135896"	"423245"
"135896"	"423246"
"135924"	"383467"
"135987"	"488643"
"135987"	"488670"
"135595"	"497006"
"121448"	"155887"
"129802"	"405343"
"129802"	"405381"
"124547"	"185835"
"124561"	"366467"
"124578"	"370162"
"124633"	"273875"
"124636"	"360874"
"124671"	"252607"
"124706"	"203680"
"124734"	"244849"
"124741"	"451381"
"124761"	"411876"
"124775"	"421896"
"124775"	"513261"
"124778"	"195776"
"124781"	"229616"
"124785"	"383353"
"124787"	"381131"
"124800"	"220046"
"124804"	"347669"
"124805"	"226271"
"124806"	"326247"
"124806"	"326248"
"124807"	"333362"
"124808"	"212366"
"124808"	"418328"
"124809"	"319519"
"124810"	"354752"
"124811"	"373288"
"124811"	"373354"
"124811"	"373355"
"124811"	"373356"
"124811"	"373357"
"124811"	"373358"
"124812"	"246919"
"124812"	"246920"
"123874"	"130491"
"123874"	"130492"
"123874"	"307245"
"123879"	"66786"
"123879"	"66788"
"123879"	"329400"
"123879"	"329401"
"123879"	"329402"
"123879"	"329403"
"123879"	"329405"
"123879"	"329407"
"123879"	"329408"
"123879"	"329409"
"123879"	"329410"
"123879"	"329411"
"123879"	"329412"
"123879"	"329475"
"123894"	"448917"
"123924"	"329558"
"123952"	"377718"
"123994"	"448922"
"123994"	"508295"
"124017"	"393528"
"124019"	"210832"
"124022"	"465496"
"124070"	"336847"
"124142"	"189226"
"124142"	"189228"
"124178"	"449457"
"124226"	"414254"
"124239"	"465761"
"124245"	"422408"
"124250"	"349646"
"124263"	"258305"
"124271"	"345377"
"124288"	"451259"
"124306"	"217854"
"124401"	"216892"
"124401"	"371787"
"124430"	"400130"
"124448"	"342228"
"124481"	"301211"
"124496"	"197360"
"124813"	"338960"
"124813"	"460671"
"124816"	"288440"
"124828"	"143450"
"125330"	"243485"
"125373"	"375341"
"125387"	"488802"
"125388"	"489906"
"125464"	"326938"
"125466"	"378079"
"125476"	"267983"
"125480"	"408367"
"125505"	"333214"
"125532"	"319575"
"125536"	"313926"
"125537"	"243650"
"125603"	"427174"
"125618"	"424455"
"125629"	"276834"
"125629"	"276835"
"125655"	"358995"
"125660"	"412961"
"125660"	"412962"
"125660"	"412963"
"125660"	"412964"
"125660"	"412965"
"125660"	"412966"
"125660"	"412968"
"125660"	"412970"
"125689"	"258907"
"125691"	"460331"
"125700"	"329034"
"125728"	"399776"
"125729"	"286909"
"125735"	"341700"
"125762"	"294030"
"125304"	"388343"
"125287"	"260264"
"125286"	"479419"
"125271"	"91210"
"125271"	"341915"
"124841"	"360924"
"124859"	"410989"
"124872"	"389462"
"124879"	"434538"
"124898"	"418089"
"124905"	"357607"
"124931"	"307659"
"124939"	"253144"
"124964"	"459188"
"124972"	"262114"
"125019"	"375576"
"125020"	"405497"
"125020"	"405533"
"125107"	"367090"
"125155"	"333498"
"125160"	"209223"
"125160"	"209224"
"125185"	"105221"
"125192"	"431822"
"125204"	"287997"
"125204"	"288044"
"125205"	"407341"
"125205"	"509046"
"125209"	"373352"
"125217"	"175442"
"125269"	"220942"
"125269"	"423277"
"125270"	"202941"
"125033"	"382624"
"123868"	"361244"
"123859"	"259298"
"123857"	"318648"
"122025"	"185350"
"122025"	"185351"
"122025"	"185352"
"122025"	"185439"
"122025"	"403472"
"122025"	"403541"
"122025"	"403542"
"122026"	"263027"
"122026"	"263067"
"122035"	"171639"
"122035"	"171640"
"122035"	"394305"
"122035"	"394306"
"122036"	"253604"
"122036"	"253705"
"122045"	"312219"
"122045"	"441574"
"122045"	"517250"
"122052"	"440099"
"122054"	"268101"
"122054"	"268103"
"122054"	"268104"
"122054"	"268258"
"122054"	"268259"
"122054"	"268260"
"122054"	"268261"
"122054"	"268263"
"122054"	"268363"
"122054"	"268364"
"122054"	"268365"
"122054"	"268366"
"122054"	"268368"
"122054"	"268369"
"122054"	"268370"
"122054"	"268373"
"122054"	"268444"
"122054"	"456485"
"122054"	"456512"
"122054"	"456514"
"122054"	"456515"
"122054"	"456517"
"122054"	"456518"
"122054"	"456519"
"122054"	"456554"
"122054"	"456555"
"122054"	"456556"
"122054"	"456610"
"122055"	"283075"
"122055"	"283076"
"122055"	"421080"
"122055"	"421151"
"122056"	"274184"
"122056"	"274185"
"122056"	"274187"
"122056"	"274188"
"122056"	"274261"
"122056"	"458853"
"122057"	"423556"
"122091"	"170785"
"122100"	"209081"
"122129"	"325861"
"122166"	"147990"
"122168"	"27919"
"122168"	"27920"
"122168"	"27923"
"122168"	"27924"
"122168"	"27925"
"122168"	"28231"
"122168"	"28241"
"122168"	"310549"
"122168"	"310582"
"122168"	"310585"
"122168"	"310587"
"122168"	"310588"
"122168"	"310589"
"122168"	"310590"
"122168"	"310618"
"122168"	"310619"
"122168"	"310620"
"122168"	"310622"
"122168"	"310623"
"122168"	"310625"
"122168"	"310626"
"122168"	"310683"
"122169"	"350553"
"122170"	"143037"
"122170"	"143038"
"122170"	"143177"
"122170"	"143178"
"122170"	"143179"
"122170"	"143180"
"122170"	"143182"
"122170"	"143183"
"122170"	"143344"
"122170"	"143346"
"122170"	"143347"
"122170"	"143348"
"122170"	"143351"
"122170"	"143352"
"122170"	"143354"
"122170"	"143510"
"122170"	"143511"
"122170"	"143512"
"122170"	"143513"
"122170"	"143514"
"122170"	"143515"
"122170"	"143516"
"122170"	"143517"
"122170"	"143519"
"122170"	"143674"
"122170"	"143675"
"122170"	"143677"
"122170"	"143678"
"122170"	"143681"
"122170"	"143686"
"122170"	"143687"
"122170"	"143805"
"122170"	"143808"
"122170"	"143812"
"122170"	"143939"
"122170"	"143940"
"122170"	"143943"
"122170"	"143947"
"122170"	"144071"
"122170"	"144078"
"122170"	"376652"
"122170"	"376703"
"122170"	"376704"
"122170"	"376705"
"122170"	"376706"
"122171"	"168548"
"122171"	"168549"
"122171"	"392592"
"122171"	"392593"
"122222"	"178756"
"122284"	"397236"
"122293"	"425370"
"122346"	"422177"
"122362"	"283544"
"122365"	"366614"
"122397"	"315283"
"122398"	"436320"
"122012"	"106021"
"121969"	"328693"
"121946"	"132056"
"121941"	"194405"
"121941"	"408671"
"121499"	"455880"
"121523"	"336018"
"121523"	"336019"
"121523"	"336020"
"121523"	"336021"
"121531"	"388536"
"121531"	"503535"
"121536"	"259265"
"121538"	"462545"
"121551"	"402766"
"121573"	"148268"
"121651"	"290567"
"121651"	"424945"
"121705"	"349827"
"121705"	"491343"
"121736"	"458574"
"121736"	"458575"
"121737"	"195966"
"121745"	"143095"
"122399"	"390198"
"121768"	"139975"
"121768"	"139978"
"121768"	"139981"
"121768"	"140105"
"121768"	"140111"
"121768"	"373118"
"121770"	"101665"
"121770"	"348788"
"121772"	"400575"
"121772"	"400576"
"121772"	"400638"
"121772"	"488800"
"121797"	"239847"
"121808"	"124334"
"121815"	"418589"
"121815"	"418590"
"121815"	"418592"
"121815"	"418593"
"121815"	"418596"
"121815"	"418598"
"121815"	"418628"
"121815"	"418629"
"121815"	"418635"
"121815"	"418636"
"121815"	"418637"
"121815"	"418675"
"121815"	"418676"
"121815"	"418677"
"121815"	"418678"
"121815"	"418680"
"121815"	"418682"
"121815"	"497544"
"121815"	"497577"
"121815"	"497579"
"121815"	"497581"
"121815"	"497582"
"121815"	"526845"
"121837"	"199373"
"121837"	"199457"
"121837"	"199458"
"121837"	"199459"
"121837"	"410904"
"121837"	"410905"
"121837"	"410906"
"121838"	"53163"
"121838"	"53165"
"121838"	"53367"
"121838"	"53369"
"121838"	"259235"
"121838"	"259236"
"121838"	"259296"
"121838"	"259297"
"121874"	"488498"
"121909"	"82775"
"121909"	"336466"
"121934"	"334685"
"121938"	"387691"
"121769"	"102114"
"121769"	"348867"
"125769"	"371175"
"125769"	"371176"
"125769"	"498573"
"122407"	"209339"
"122430"	"158803"
"122430"	"387382"
"123169"	"313158"
"123169"	"313159"
"123177"	"301279"
"123248"	"252689"
"123275"	"251301"
"123275"	"445263"
"123281"	"219970"
"123300"	"226808"
"123303"	"269830"
"123303"	"269888"
"123306"	"210206"
"123310"	"237627"
"123310"	"435675"
"123340"	"178969"
"123340"	"178973"
"123355"	"88354"
"123394"	"399472"
"123404"	"432520"
"123554"	"233172"
"123588"	"173214"
"123611"	"343852"
"123613"	"427647"
"123615"	"423965"
"123690"	"331604"
"123704"	"337972"
"123111"	"297544"
"123110"	"263892"
"123110"	"409976"
"123087"	"483218"
"122435"	"439150"
"122444"	"156355"
"122444"	"385417"
"122444"	"385481"
"122444"	"385482"
"122444"	"385483"
"122444"	"385484"
"122444"	"385486"
"122444"	"385490"
"122444"	"385491"
"122444"	"385492"
"122448"	"394609"
"122448"	"394610"
"122453"	"308306"
"122453"	"476437"
"122480"	"335405"
"122480"	"458551"
"122504"	"308007"
"122511"	"452310"
"122539"	"291813"
"122572"	"355981"
"122647"	"200764"
"122426"	"333995"
"122649"	"416131"
"122720"	"314899"
